id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng,distance,mainstore_id,created_at,updated_at
2172,大川店 | ドトールコーヒー,福岡県,大川市,酒見２１５-１おおかわ交流プラザ１Ｆ,蒲池駅徒歩59分以上,0944-86-8824,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011994/,true,true,true,false,33.2058797,130.3817155,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2173,大泉学園北口店 | ドトールコーヒー,東京都,練馬区,東大泉１-３０-４三幸産業第７ビル１Ｆ,大泉学園駅徒歩3分以内,03-3922-1255,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011903/,true,true,true,false,35.749935,139.5864358,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2174,大船ルミネウィング店 | ドトールコーヒー,神奈川県,鎌倉市,大船１‐４‐１,大船駅徒歩5分以上,0467-46-4444,"平日:07:00 - 21:30
土曜日:07:00 - 21:30
日祝:07:30 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01010316/,true,false,true,false,35.3525382,139.5311936,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2175,大船渡店 | ドトールコーヒー,岩手県,大船渡市,大船渡町字野々田１０-３キャッセンモール＆パティオＣ棟,大船渡駅徒歩3分以上,0192-47-5858,"平日:10:00 - 19:00
土曜日:10:00 - 19:00
日祝:10:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01012117/,false,true,false,false,39.0614598,141.7221057,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2176,大倉山店 | ドトールコーヒー,神奈川県,横浜市,港北区大倉山３‐１‐２５,大倉山駅徒歩3分以内,045-547-3485,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011547/,true,false,true,false,35.5215686,139.6293413,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2177,大谷パーキングエリア下り店 | ドトールコーヒー,栃木県,宇都宮市,駒生町字久保田３０２１‐５,東武宇都宮駅徒歩81分以上,028-652-2132,"平日:07:00 - 19:00
土曜日:07:00 - 19:00
日祝:07:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01010732/,false,true,false,false,36.599636,139.8422016,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2178,大塚南口店 | ドトールコーヒー,東京都,豊島区,南大塚３‐５３‐５,大塚駅徒歩1分以上,03-3988-1610,"平日:07:30 - 21:00
土曜日:07:30 - 20:00
日祝:08:30 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01010741/,true,false,false,false,35.7305482,139.7284983,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2179,大田原若草店 | ドトールコーヒー,栃木県,大田原市,若草１-７２１-１,西那須野駅徒歩71分以上,0287-22-0141,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01012113/,true,true,true,false,36.8578887,140.0309684,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2180,大島駅前店 | ドトールコーヒー,東京都,江東区,大島５-３４-３,大島駅徒歩3分以内,03-3638-3661,"平日:07:00 - 21:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011933/,true,true,true,false,35.6894436,139.8345053,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2181,大分駅前店 | ドトールコーヒー,大分県,大分市,末広町１-１-３３,大分駅徒歩1分以上,097-534-2900,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011969/,true,true,true,false,33.2344553,131.6060947,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2182,大分中央商店街店 | ドトールコーヒー,大分県,大分市,中央町１-３-１０,大分駅徒歩5分以上,097-538-2565,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011949/,true,true,true,false,33.2367301,131.6066946,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2183,大名古屋ビルヂング店 | ドトールコーヒー,愛知県,名古屋市,中村区名駅３-２８-１２先ダイナード,名古屋駅徒歩1分以上,052-414-5666,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012003/,true,false,false,false,35.1717667,136.8839304,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2184,大和鶴間イトーヨーカドー店 | ドトールコーヒー,神奈川県,大和市,下鶴間１‐３‐１イトーヨーカドー大和鶴間店２Ｆ,鶴間駅徒歩8分以上,046-200-0277,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011036/,true,false,false,false,35.490683,139.457106,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2185,谷町２丁目店 | ドトールコーヒー,大阪府,大阪市,中央区谷町２‐２‐２０,谷町四丁目駅徒歩5分以上,06-6947-3796,"平日:07:15 - 20:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011551/,true,true,true,false,34.6861721,135.5176806,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2186,地下鉄金山店 | ドトールコーヒー,愛知県,名古屋市,中区金山１‐１３‐１１先名古屋市営地下鉄名城線改札内,金山駅徒歩1分以上,なし,"平 日:07:00-20:00
土曜日:07:00-20:00
日 祝:07:00-20:00",http://sasp.mapion.co.jp/b/doutor/info/02011543/,false,false,false,false,35.1439584,136.9019254,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2187,地下鉄博多駅筑紫口店 | ドトールコーヒー,福岡県,福岡市,博多区博多駅中央街地下鉄博多駅筑紫口構内,博多駅徒歩3分以内,092-474-6671,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011724/,true,true,false,false,33.5903852,130.4217898,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2188,地下鉄博多駅博多口店 | ドトールコーヒー,福岡県,福岡市,博多区博多駅中央街地下鉄博多駅博多口構内,博多駅徒歩2分以上,092-481-8411,"平日:06:45 - 21:30
土曜日:07:30 - 21:30
日祝:07:30 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/02011783/,true,true,true,false,33.5901706,130.4192598,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2189,地下鉄淀屋橋駅店 | ドトールコーヒー,大阪府,大阪市,中央区北浜３-６-１４,淀屋橋駅徒歩3分以内,06-6202-7177,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012002/,true,true,false,false,34.6921323,135.5011513,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2190,池下店 | ドトールコーヒー,愛知県,名古屋市,千種区池下２-２-１３,池下駅徒歩3分以内,052-751-0555,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011999/,false,false,true,false,35.1682473,136.945703,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2191,池袋２丁目店 | ドトールコーヒー,東京都,豊島区,池袋２‐１４‐１,池袋駅徒歩4分以上,03-3986-2075,"平日:08:00 - 22:00
土曜日:08:00 - 21:30
日祝:08:00 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01011264/,false,false,true,false,35.7320111,139.7070056,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2192,池袋６０階通り店 | ドトールコーヒー,東京都,豊島区,東池袋１-１３-６池袋ロクマルビル２F,東池袋駅徒歩5分以上,03-3982-3800,"平日:07:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011924/,true,true,true,false,35.7296159,139.7148366,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2193,池袋グリーン大通り店 | ドトールコーヒー,東京都,豊島区,南池袋２‐２９‐１２ＨＦ池袋ビルディング１Ｆ,東池袋駅徒歩2分以上,03-5957-1443,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011942/,true,false,true,false,35.7277236,139.7157009,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2194,置賜総合病院店 | ドトールコーヒー,山形県,東置賜郡,川西町西大塚２０００,西大塚駅徒歩13分以上,0238-46-2117,"平日:07:30 - 18:00
土曜日:11:00 - 15:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01012015/,false,false,false,false,38.0498781,140.0564975,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2195,築地聖路加通り店 | ドトールコーヒー,東京都,中央区,築地３-７-１ＴＳＵＫＩＪＩＧＲＡＮＤＥ,築地駅徒歩2分以上,03-3544-1352,"平日:06:45 - 21:30
土曜日:07:30 - 20:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01010403/,true,false,true,false,35.6676614,139.7721118,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2196,竹の塚店 | ドトールコーヒー,東京都,足立区,竹の塚６-８-４ピーくんプラザビル１Ｆ,竹ノ塚駅徒歩2分以上,03-3859-9560,"平日:07:30 - 21:30
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011889/,true,true,true,false,35.794601,139.79239,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2197,竹橋店 | ドトールコーヒー,東京都,千代田区,一ツ橋１-１-１パレスサイドビルＢ１Ｆ,竹橋駅徒歩3分以上,03-3212-2267,"平日:07:00 - 21:00
土曜日:07:00 - 18:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01012144/,false,true,true,false,35.6910879,139.7573176,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2198,竹田綜合病院店 | ドトールコーヒー,福島県,会津若松市,山鹿町３-２７,西若松駅徒歩11分以上,0242-38-3155,"平日:08:30 - 17:30
土曜日:08:30 - 17:30
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011842/,true,false,false,false,37.4900115,139.9219937,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2199,中延駅前店 | ドトールコーヒー,東京都,品川区,中延４‐５‐３,荏原中延駅徒歩5分以上,03-3788-7578,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011514/,true,false,true,false,35.6060176,139.7126959,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2200,中河原店 | ドトールコーヒー,東京都,府中市,住吉町２-１-１６,中河原駅徒歩3分以内,042-335-5002,"平日:07:00 - 21:00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011397/,true,false,false,false,35.6596268,139.4580079,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2201,中国労災病院店 | ドトールコーヒー,広島県,呉市,広多賀谷１-５-１,新広駅徒歩3分以上,0823-73-7214,"平日:07:00 - 16:00
土曜日:10:00 - 16:00
日祝:10:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/02011780/,false,false,false,false,34.2303268,132.6133567,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2202,中山北口店 | ドトールコーヒー,神奈川県,横浜市,緑区寺山町８０,中山駅徒歩3分以内,045-929-3890,"平日:06:30 - 21:00
土曜日:06:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01012123/,true,true,true,false,35.5148149,139.5393555,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2203,中板橋北口店 | ドトールコーヒー,東京都,板橋区,中板橋２３‐２,中板橋駅徒歩1分以上,03-3964-6840,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010515/,true,false,false,false,35.7558359,139.6957947,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2204,中標津店 | ドトールコーヒー,北海道,標津郡,中標津町南町３‐１０,中標津バスターミナルから徒歩22分,0153-72-4100,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011671/,false,false,false,false,43.5356643,144.9778254,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2205,中目黒店 | ドトールコーヒー,東京都,目黒区,上目黒３‐３‐２,中目黒駅徒歩3分以内,03-3713-4269,"平日:07:00 - 22:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010242/,true,true,true,false,35.6445209,139.6985294,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2206,中野坂上店 | ドトールコーヒー,東京都,中野区,本町２‐４６‐１,中野坂上駅徒歩3分以内,03-3372-3725,"平日:07:00 - 21:00
土曜日:07:30 - 19:30
日祝:08:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01010541/,true,false,true,false,35.6967252,139.6821014,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2207,中野島店 | ドトールコーヒー,神奈川県,川崎市,多摩区中野島３‐１４‐３３,中野島駅徒歩1分以上,044-930-0071,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011319/,true,false,true,false,35.6295291,139.5496861,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2208,仲御徒町店 | ドトールコーヒー,東京都,台東区,上野５‐１５‐１５中田ビル,仲御徒町駅徒歩2分以上,03-3839-1260,"平日:07:00 - 20:30
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01012049/,true,false,true,false,35.7053634,139.7757314,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2209,仲町台店 | ドトールコーヒー,神奈川県,横浜市,都筑区仲町台１-７-１２,仲町台駅徒歩3分以内,045-941-2587,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01012098/,true,true,true,false,35.5356774,139.5894954,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2210,町屋駅前店 | ドトールコーヒー,東京都,荒川区,荒川７-５０-９センター町屋１Ｆ,町屋駅前駅徒歩3分以内,03-3892-2420,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011850/,true,true,true,false,35.742415,139.780547,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2211,町田ターミナル店 | ドトールコーヒー,東京都,町田市,原町田３-１-４,町田駅徒歩7分以上,042-728-2625,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011896/,true,false,true,false,35.5403401,139.449465,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2212,町田駅前店 | ドトールコーヒー,東京都,町田市,原町田６‐１１‐１０第一柿島ビル,町田駅徒歩1分以上,042-732-8169,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010469/,true,true,true,false,35.5444359,139.4461437,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2213,町田幸町通り店 | ドトールコーヒー,東京都,町田市,原町田６‐２１‐２８,町田駅徒歩3分以上,042-732-8790,"平日:07:30 - 21:00
土曜日:08:00 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010591/,true,true,true,false,35.543337,139.4478929,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2214,町田中町店 | ドトールコーヒー,東京都,町田市,中町１‐１‐４,町田駅徒歩3分以上,042-710-1271,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010997/,true,false,true,false,35.5457479,139.4456902,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2215,調布南口店 | ドトールコーヒー,東京都,調布市,布田４-１７-１０,調布駅徒歩2分以上,042-440-3188,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011971/,true,true,true,false,35.6504145,139.5440377,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2216,調布北口店 | ドトールコーヒー,東京都,調布市,小島町１‐１２‐７小笠原ビル１Ｆ,調布駅徒歩3分以上,042-480-9888,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010251/,true,false,true,false,35.6535946,139.5431353,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2217,長岡天神店 | ドトールコーヒー,京都,府長岡京市,天神１‐１‐７,長岡天神駅徒歩1分以上,075-959-4466,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011847/,true,false,true,false,34.9257682,135.6925522,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2218,長岡東口店 | ドトールコーヒー,新潟県,長岡市,台町２‐４‐５６,長岡駅徒歩3分以内,0258-34-5500,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011659/,true,false,true,false,37.4474291,138.8549517,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2219,長原店 | ドトールコーヒー,東京都,大田区,上池台１‐３２‐３,長原駅徒歩3分以内,03-3726-2255,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011365/,true,true,false,false,35.6016038,139.6978392,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2220,長後店 | ドトールコーヒー,神奈川県,藤沢市,下土棚５０９‐１３小田急ＯＸ内,長後駅徒歩3分以内,0466-45-7992,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010103/,true,true,true,false,35.412727,139.465146,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2221,長崎観光通り店 | ドトールコーヒー,長崎県,長崎市,万屋町４‐１３浜丁ビル,西浜町駅徒歩2分以上,095-824-1006,"平日:07:30 - 22:45
土曜日:07:30 - 23:00
日祝:07:30 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/02010470/,true,false,true,false,32.7451892,129.8787442,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2222,長崎銅座町店 | ドトールコーヒー,長崎県,長崎市,銅座町６‐２０,観光通駅徒歩3分以内,095-822-7121,"平日:07:15 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011704/,true,false,true,false,32.7432085,129.8767783,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2223,長崎浜町店 | ドトールコーヒー,長崎県,長崎市,浜町３-２３,観光通駅徒歩1分以上,095-829-4348,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012107/,false,true,true,false,32.7443473,129.8781337,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2224,津駅チャム店 | ドトールコーヒー,三重県,津市,羽所町官有地,津駅徒歩2分以上,059-246-8118,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011312/,true,false,true,false,34.733882,136.510821,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2225,津久野イトーヨーカドー店 | ドトールコーヒー,大阪府,堺市,西区下田町２０‐１,津久野駅徒歩5分以上,072-266-8807,"平日:09:30 - 21:00
土曜日:09:30 - 21:00
日祝:09:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011758/,true,false,false,false,34.541304,135.4644665,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2226,追浜店 | ドトールコーヒー,神奈川県,横須賀市,追浜本町１‐２８‐５,追浜駅徒歩1分以上,046-866-2767,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011265/,true,false,true,false,35.3165022,139.6256997,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2227,鶴ヶ峰店 | ドトールコーヒー,神奈川県,横浜市,旭区鶴ケ峰２-２１,鶴ヶ峰駅徒歩2分以上,045-382-3224,"平日:06:30 - 21:30
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01012148/,false,true,true,false,35.4751058,139.5483417,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2228,鶴岡Ｓ-ＭＡＬＬ店 | ドトールコーヒー,山形県,鶴岡市,錦町２‐２１,鶴岡駅徒歩4分以上,0235-26-2503,"平日:10:00 - 20:00
土曜日:10:00 - 20:00
日祝:10:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011139/,true,false,false,false,38.7390015,139.8320187,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2229,鶴岡バスターミナル店 | ドトールコーヒー,山形県,鶴岡市,錦町２-２１エスモールバスターミナル内,鶴岡駅徒歩4分以上,0235-25-2601,"平日:08:00 - 17:00
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01012102/,false,true,false,false,38.73964,139.8322,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2230,鶴間駅前店 | ドトールコーヒー,神奈川県,大和市,西鶴間１-１-１,鶴間駅徒歩3分以内,046-272-8660,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01012017/,true,false,true,false,35.4902395,139.4508668,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2231,鶴見西口店 | ドトールコーヒー,神奈川県,横浜市,鶴見区豊岡町２‐３‐１０３Ｆｕｇａ３内,鶴見駅徒歩3分以内,045-583-4157,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010337/,true,false,false,false,35.5089803,139.6748595,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2232,鶴川店 | ドトールコーヒー,東京都,町田市,能ヶ谷１‐６‐１１,鶴川駅徒歩3分以内,042-735-7770,"平日:06:30 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010890/,true,false,true,false,35.5834742,139.4814231,0,2,2018-08-03 11:42:10 UTC,2018-08-03 11:42:10 UTC
2233,帝京大学ちば総合医療センター店 | ドトールコーヒー,千葉県,市原市,姉崎３４２６‐３帝京大学ちば総合医療センター内,姉ヶ崎駅徒歩33分以上,0436-61-2327,"平日:07:30 - 18:00
土曜日:07:30 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011710/,false,false,false,false,35.4659682,140.0627286,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2234,帝京大学医学部附属病院店 | ドトールコーヒー,東京都,板橋区,加賀２‐１１‐１,十条駅徒歩9分以上,03-3579-9730,"平日:07:30 - 18:00
土曜日:07:30 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011716/,false,false,false,false,35.759053,139.7151596,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2235,天王寺北口店 | ドトールコーヒー,大阪府,大阪市,天王寺区堀越町１４‐１２,天王寺駅徒歩3分以内,06-6774-6786,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011468/,false,false,true,false,34.6485568,135.5135598,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2236,天神ソラリアステージ店 | ドトールコーヒー,福岡県,福岡市,中央区天神２‐１１‐３天神ソラリアステージＢ２Ｆ,西鉄福岡駅徒歩3分以内,092-733-8288,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011723/,true,true,true,false,33.590018,130.399021,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2237,天神ソラリア店 | ドトールコーヒー,福岡県,福岡市,中央区天神２-２-４３Ｂ１Ｆ,西鉄福岡駅徒歩1分以上,092-733-7008,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011837/,true,true,true,false,33.5891027,130.3991119,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2238,天神駅店 | ドトールコーヒー,福岡県,福岡市,中央区天神２丁目天神駅構内,西鉄福岡駅徒歩2分以上,092-716-2511,"平日:06:30 - 23:00
土曜日:06:30 - 23:00
日祝:06:30 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02011487/,true,false,true,false,33.5889417,130.3996572,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2239,天神橋２丁目店 | ドトールコーヒー,大阪府,大阪市,北区天神橋２‐１‐２３,南森町駅徒歩2分以上,06-6882-8767,"平日:07:30 - 21:00
土曜日:07:30 - 20:00
日祝:08:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02010829/,true,false,true,false,34.6962488,135.5119308,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
2240,天神橋２丁目北店 | ドトールコーヒー,大阪府,大阪市,北区天神橋２丁目北２‐２３,南森町駅徒歩1分以上,06-6358-3330,"平日:07:00 - 19:30
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011187/,true,false,true,false,34.6982727,135.5114982,0,2,2018-08-03 11:42:11 UTC,2018-08-03 11:42:11 UTC
