id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
538,ドトールコーヒーショップ 伊勢原店,神奈川県,伊勢原市,桜台１‐１‐７,伊勢原駅徒歩3分以内,0463-97-3501,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011714/,FALSE,FALSE,FALSE,TRUE
539,ドトールコーヒーショップ 五反野駅前店,東京都,足立区,足立３‐３３‐３,五反野駅徒歩3分以内,03-3887-8081,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011715/,TRUE,FALSE,FALSE,TRUE
540,ドトールコーヒーショップ 帝京大学医学部附属病院店,東京都,板橋区,加賀２‐１１‐１,十条駅徒歩9分以上,03-3579-9730,"平日:07:30 - 18:00
土曜日:07:30 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011716/,FALSE,FALSE,FALSE,TRUE
541,ドトールコーヒーショップ 飯能駅前店,埼玉県,飯能市,柳町２３‐１３,飯能駅徒歩2分以上,042-974-0616,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011717/,TRUE,FALSE,FALSE,TRUE
542,ドトールコーヒーショップ 千葉県庁前駅前店,千葉県,千葉市,中央区長洲１‐９‐１千葉県警察本部１Ｆ,県庁前駅徒歩1分以上,043-221-6340,"平日:07:30 - 18:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011718/,FALSE,FALSE,TRUE,TRUE
543,ドトールコーヒーショップ いわき駅ビル店,福島県,いわき市,平字田町１,いわき駅徒歩3分以内,0246-24-1176,"平日:06:30 - 20:30
土曜日:06:30 - 20:00
日祝:06:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011719/,TRUE,FALSE,TRUE,TRUE
544,ドトールコーヒーショップ 秋津店,東京都,東村,山市秋津町５‐７‐８,秋津駅徒歩3分以内,042-391-2955,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011720/,TRUE,FALSE,TRUE,TRUE
545,ドトールコーヒーショップ 小田急登戸店,神奈川県,川崎市,多摩区登戸３４３７‐２小田急マルシェ登戸１Ｆ,登戸駅徒歩3分以内,044-911-0027,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011725/,TRUE,TRUE,TRUE,TRUE
546,ドトールコーヒーショップ 済生会川口総合病院店,埼玉県,川口市,西川口５‐１１‐５,西川口駅徒歩9分以上,048-253-1573,"平日:08:00 - 18:00
土曜日:10:00 - 17:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011728/,FALSE,FALSE,FALSE,TRUE
547,ドトールコーヒーショップ 聖マリアンナ医科大学病院店,神奈川県,川崎市,宮前区菅生２‐１６‐１,生田駅徒歩25分以上,044-975-7486,"平日:07:30 - 20:30
土曜日:07:30 - 20:30
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011730/,FALSE,FALSE,FALSE,TRUE
548,ドトールコーヒーショップ 渋谷宮益坂上店,東京都,渋谷区,渋谷１‐８‐３,渋谷駅徒歩5分以上,03-3486-0881,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011732/,TRUE,FALSE,FALSE,TRUE
549,ドトールコーヒーショップ 渋谷桜丘店,東京都,渋谷区,桜丘町２‐６１Ｆ,渋谷駅徒歩2分以上,03-5457-3296,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011734/,FALSE,FALSE,FALSE,TRUE
550,ドトールコーヒーショップ 釧路労災病院店,北海道,釧路市,中園町１３‐２３,釧路駅徒歩25分以上,0154-21-6060,"平日:07:00 - 19:00
土曜日:10:00 - 19:00
日祝:10:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011735/,FALSE,FALSE,FALSE,TRUE
551,ドトールコーヒーショップ 秋田トピコ店,秋田県,秋田市,中通７‐１‐２,秋田駅徒歩3分以内,018-836-5403,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011737/,TRUE,FALSE,TRUE,TRUE
552,ドトールコーヒーショップ 都立総合医療センター店,東京都,府中市,武蔵台２‐８‐２９,西国分寺駅徒歩14分以上,042-328-5099,"平日:07:30 - 21:00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011740/,FALSE,FALSE,FALSE,TRUE
553,ドトールコーヒーショップ 高田馬場４丁目店,東京都,新宿区,高田馬場４‐８‐４,高田馬場駅徒歩4分以上,03-5386-0506,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011741/,TRUE,FALSE,FALSE,TRUE
554,ドトールコーヒーショップ イーサイト上尾店,埼玉県,上尾市,柏座１‐１‐１８,上尾駅徒歩3分以内,048-775-8888,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011742/,TRUE,FALSE,TRUE,TRUE
555,ドトールコーヒーショップ 戸塚西口店,神奈川県,横浜市,戸塚区戸塚町１６‐１Ｂ３１２,戸塚駅徒歩3分以上,045-860-4161,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011743/,FALSE,FALSE,TRUE,TRUE
556,ドトールコーヒーショップ ジョイフル本田瑞穂店,東京都,西多摩郡,瑞穂町殿ケ谷４４２ジョイフル本田瑞穂店２Ｆ,箱根ヶ崎駅徒歩22分以上,042-556-0711,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011748/,TRUE,FALSE,TRUE,TRUE
557,ドトールコーヒーショップ 八重洲中央口店,東京都,千代田区,丸の内１‐９‐１,東京駅徒歩2分以上,03-3287-3009,"平日:06:30 - 22:30
土曜日:06:30 - 22:00
日祝:06:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011755/,FALSE,TRUE,TRUE,TRUE
558,ドトールコーヒーショップ 自由ヶ丘店,東京都,目黒区,自由が丘２‐１１,自由が丘駅徒歩3分以内,03-3723-0006,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011757/,TRUE,FALSE,FALSE,TRUE
559,ドトールコーヒーショップ 霞ケ関メトロピア店,東京都,千代田区,霞が関２‐１‐２,桜田門駅徒歩3分以上,03-3509-6770,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011759/,FALSE,TRUE,FALSE,TRUE
560,ドトールコーヒーショップ 湘南鎌倉総合病院店,神奈川県,鎌倉市,岡本１３７０‐１湘南鎌倉総合病院１Ｆ,湘南町屋駅徒歩15分以上,0467-47-5110,"平日:07:30 - 18:00
土曜日:07:30 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011760/,FALSE,FALSE,FALSE,TRUE
561,ドトールコーヒーショップ 小田急新宿西口店,東京都,新宿区,西新宿１丁目西口地下街１号,新宿駅徒歩4分以上,03-3342-6288,"平日:07:00 - 21:30
土曜日:07:00 - 21:30
日祝:07:00 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01011761/,FALSE,FALSE,TRUE,TRUE
562,ドトールコーヒーショップ 東京医科大学茨城医療センター店,茨城県,稲敷郡,阿見町中央３‐２０‐１東京医科大学茨城医療センター内,土浦駅徒歩68分以上,029-887-6003,"平日:07:30 - 18:00
土曜日:07:30 - 18:00備考:休診の土曜日（第２/第４）は11：00〜17：00となります。日祝:11:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011762/,FALSE,FALSE,FALSE,TRUE
563,ドトールコーヒーショップ コーチャンフォー旭川店,北海道,旭川市,宮前１条２-４-１,旭川四条駅徒歩13分以上,0166-76-4700,"平日:09:00 - 22:30
土曜日:09:00 - 22:30
日祝:09:00 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/01011764/,TRUE,FALSE,TRUE,TRUE
564,ドトールコーヒーショップ 東神奈川駅西口店,神奈川県,横浜市,神奈川区東神奈川１‐１４‐８,東神奈川駅徒歩3分以内,045-324-8139,"平日:07:00 - 22:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011765/,TRUE,TRUE,TRUE,TRUE
565,ドトールコーヒーショップ 南池袋１丁目店,東京都,豊島区,南池袋１‐２１‐７,池袋駅徒歩4分以上,03-3985-8724,"平日:06:45 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011767/,TRUE,TRUE,TRUE,TRUE
566,ドトールコーヒーショップ 文京グリーンコート店,東京都,文京区,本駒込２‐２８‐１０,千石駅徒歩5分以上,03-3945-3033,"平日:07:30 - 20:30
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011769/,FALSE,FALSE,TRUE,TRUE
567,ドトールコーヒーショップ イトーヨーカドー曳舟店,東京都,墨田区,京島１‐２‐１イトーヨーカドー曳舟店１Ｆ,京成曳舟駅徒歩1分以上,03-3617-8302,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011770/,FALSE,FALSE,TRUE,TRUE
568,ドトールコーヒーショップ 幕張テクノガーデン店,千葉県,千葉市,美浜区中瀬１‐３幕張テクノガーデンＦ棟１ＦＢ１０５,海浜幕張駅徒歩4分以上,043-213-9381,"平日:07:00 - 20:00備考:2Fサテライト店営業時間8:00-17:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011771/,TRUE,TRUE,TRUE,TRUE
569,ドトールコーヒーショップ 帯広厚生病院店,北海道,帯広市,西六条南８丁目１,帯広駅徒歩13分以上,0155-23-8017,"平日:07:30 - 19:30
土曜日:09:00 - 17:00
日祝:09:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011772/,FALSE,FALSE,FALSE,TRUE
570,ドトールコーヒーショップ 新川崎京急ストア店,神奈川県,川崎市,幸区新川崎５‐２,新川崎駅徒歩2分以上,044-599-8651,"平日:07:30 - 21:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011773/,TRUE,FALSE,TRUE,TRUE
571,ドトールコーヒーショップ 新宿三井ビル店,東京都,新宿区,西新宿２‐１‐１新宿三井ビルディングＢ１Ｆ,都庁前駅徒歩2分以上,03-3342-2518,"平日:07:00 - 20:00
土曜日:07:00 - 18:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011776/,TRUE,FALSE,FALSE,TRUE
572,ドトールコーヒーショップ 石川パーキングエリア下り店,東京都,八王子市,石川町２９７５,小宮駅徒歩14分以上,042-660-5581,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011777/,FALSE,FALSE,FALSE,TRUE
573,ドトールコーヒーショップ 埼玉大井イトーヨーカドー店,埼玉県,ふじみ野市,西鶴ケ岡１‐３‐１５,上福岡駅徒歩19分以上,049-269-0866,"平日:09:00 - 20:30
土曜日:09:00 - 20:30
日祝:09:00 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/01011778/,TRUE,FALSE,TRUE,TRUE
574,ドトールコーヒーショップ 旭川厚生病院店,北海道,旭川市,１条通２４-１１１,旭川四条駅徒歩14分以上,0166-38-1210,"平日:08:30 - 19:00
土曜日:10:00 - 16:00
日祝:10:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/01011781/,TRUE,FALSE,FALSE,TRUE
575,ドトールコーヒーショップ Ｅｍｉｏ狭山市店,埼玉県,狭山市,祇園４-５５,狭山市駅徒歩3分以内,04-2950-5711,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011788/,TRUE,FALSE,TRUE,TRUE
576,ドトールコーヒーショップ 新百合ヶ丘店,神奈川県,川崎市,麻生区上麻生１‐１‐１新百合ヶ丘オーパ１Ｆ,新百合ヶ丘駅駅徒歩3分以内,044-959-0828,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011789/,TRUE,FALSE,TRUE,TRUE
577,ドトールコーヒーショップ 足利赤十字病院店,栃木県,足利市,五十部町２８４-１,山前駅徒歩16分以上,0284-21-5160,"平日:08:00 - 19:00
土曜日:10:00 - 18:00
日祝:10:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011791/,FALSE,FALSE,FALSE,TRUE
578,ドトールコーヒーショップ 川崎アゼリア店,神奈川県,川崎市,川崎区駅前本町２６-２-３００１,川崎駅徒歩3分以内,044-211-7561,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011793/,TRUE,TRUE,TRUE,TRUE
579,ドトールコーヒーショップ みなとみらいセンタービル店,神奈川県,横浜市,西区みなとみらい３-６-１みなとみらいセンタービル３Ｆ,みなとみらい駅徒歩3分以内,045-263-8157,"平日:07:30 - 20:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011794/,TRUE,TRUE,TRUE,TRUE
580,ドトールコーヒーショップ コーチャンフォー北見店,北海道,北見市,並木町５２１-４,柏陽駅徒歩11分以上,0157-57-1199,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011795/,TRUE,FALSE,TRUE,TRUE
581,ドトールコーヒーショップ 旭中央病院店,千葉県,旭市,イ１３２６,旭駅徒歩12分以上,0479-60-2556,"平日:07:30 - 20:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011796/,FALSE,FALSE,FALSE,TRUE
582,ドトールコーヒーショップ 人形町１丁目店,東京都,中央区,日本橋人形町１‐１７‐６,水天宮前駅徒歩4分以上,03-5645-8639,"平日:07:00 - 20:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011798/,TRUE,FALSE,TRUE,TRUE
583,ドトールコーヒーショップ 新青山ビル店,東京都,港区,南青山１-１-１新青山ビル,青山一丁目駅徒歩3分以内,03-5474-0688,"平日:07:00 - 21:00
土曜日:08:00 - 19:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011800/,TRUE,TRUE,TRUE,TRUE
584,ドトールコーヒーショップ 川崎市立多摩病院店,神奈川県,川崎市,多摩区宿河原１-３０-３７,登戸駅徒歩3分以上,044-922-5152,"平日:08:00 - 18:00
土曜日:08:00 - 18:00備考:土曜日・・・第一・第三土曜日は12:00-16:00、第二・第四・第五土曜日は8:00-18:00です。
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011801/,FALSE,FALSE,FALSE,TRUE
585,ドトールコーヒーショップ 等々力店,東京都,世田谷区,等々力３-６-１６,等々力駅徒歩1分以上,03-5706-0345,"平日:07:00 - 21:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011804/,TRUE,TRUE,TRUE,TRUE
586,ドトールコーヒーショップ 相模大野コリドー街店,神奈川県,相模原市,南区相模大野３-１８-１１,相模大野駅徒歩2分以上,042-749-2600,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011806/,TRUE,TRUE,TRUE,TRUE
587,ドトールコーヒーショップ 有楽町電気ビル店,東京都,千代田区,有楽町１-７-１,日比谷駅徒歩2分以上,03-3217-2521,"平日:07:00 - 21:00
土曜日:08:00 - 19:00
日祝:10:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011807/,TRUE,TRUE,TRUE,TRUE
588,ドトールコーヒーショップ 相鉄さがみ野駅前店,神奈川県,海老名市,東柏ケ谷３-３-１５,さがみ野駅徒歩1分以上,046-235-1881,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011808/,FALSE,FALSE,TRUE,TRUE
589,ドトールコーヒーショップ 横浜労災病院店,神奈川県,横浜市,港北区小机町３２１１,新横浜駅徒歩8分以上,045-472-2571,"平日:07:30 - 19:00
土曜日:10:00 - 17:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011809/,FALSE,FALSE,FALSE,TRUE
590,ドトールコーヒーショップ 高田馬場店,東京都,新宿区,高田馬場１‐１７‐１６中村ビル１Ｆ・２Ｆ,高田馬場駅徒歩1分以上,03-5155-8099,"平日:07:00 - 21:30
土曜日:07:30 - 21:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011816/,TRUE,TRUE,TRUE,TRUE
591,ドトールコーヒーショップ シャポー小岩店,東京都,江戸川区,南小岩７-２４-１５,小岩駅徒歩3分以内,03-3658-2117,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011817/,TRUE,TRUE,TRUE,TRUE
592,ドトールコーヒーショップ 太田記念病院店,群馬県,太田市,大島町４５５-１,太田駅徒歩23分以上,0276-32-3222,"平日:07:30 - 19:00
土曜日:07:30 - 19:00
日祝:12:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011819/,TRUE,FALSE,FALSE,TRUE
593,ドトールコーヒーショップ 五反田桜田通り店,東京都,品川区,西五反田１-３０-２,五反田駅徒歩2分以上,03-3491-3113,"平日:06:45 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011820/,TRUE,TRUE,TRUE,TRUE
594,ドトールコーヒーショップ 渋谷井の頭通り店,東京都,渋谷区,宇田川町３６‐６,神泉駅徒歩9分以上,03-5459-6055,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:30 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/01011822/,FALSE,TRUE,TRUE,TRUE
595,ドトールコーヒーショップ 松戸東口店,千葉県,松戸市,松戸１２２６-５桐林ビル２Ｆ・３Ｆ・４Ｆ,松戸駅徒歩3分以内,047-366-0402,"平日:07:00 - 20:30
土曜日:07:00 - 20:30
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011823/,TRUE,TRUE,TRUE,TRUE
596,ドトールコーヒーショップ 鷺ノ宮店,東京都,中野区,鷺宮３-１９-５,鷺ノ宮駅徒歩2分以上,03-5373-5930,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011824/,TRUE,FALSE,TRUE,TRUE
597,ドトールコーヒーショップ 成増アクト店,東京都,板橋区,成増３‐１１‐３,成増駅徒歩3分以内,03-3930-7950,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011826/,FALSE,FALSE,TRUE,TRUE
598,ドトールコーヒーショップ 金町北口店,東京都,葛飾区,東金町１-２４-７,金町駅徒歩3分以内,03-5699-5211,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011828/,TRUE,TRUE,TRUE,TRUE
599,ドトールコーヒーショップ 災害医療センター店,東京都,立川市,緑町３２５６災害医療センター内１F,高松駅徒歩7分以上,042-521-1025,"平日:08:00 - 19:00
土曜日:11:00 - 17:00
日祝:11:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011831/,FALSE,FALSE,FALSE,TRUE
600,ドトールコーヒーショップ 下総中山北口店,千葉県,船橋市,本中山２-１６-１,下総中山駅徒歩3分以内,047-336-0080,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011832/,TRUE,TRUE,TRUE,TRUE
601,ドトールコーヒーショップ 成田空港第２ターミナルビル店,千葉県,成田市,古込１-１,空港第２ビル駅徒歩3分以内,0476-34-6867,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011834/,FALSE,TRUE,FALSE,TRUE
602,ドトールコーヒーショップ 東十条店,東京都,北区,東十条４‐５‐２３,東十条駅徒歩4分以上,03-5959-6355,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011836/,TRUE,FALSE,TRUE,TRUE
603,ドトールコーヒーショップ 竹田綜合病院店,福島県,会津若松市,山鹿町３-２７,西若松駅徒歩11分以上,0242-38-3155,"平日:08:30 - 17:30
土曜日:08:30 - 17:30備考:第２，４土曜日は休業日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011842/,TRUE,FALSE,FALSE,TRUE
604,ドトールコーヒーショップ 大手町フィナンシャルシティ店,東京都,千代田区,大手町１-９-７フィナンシャルシティサウスタワーＢ１F,大手町駅徒歩6分以上,03-3281-3330,"平日:07:00 - 21:00
土曜日:08:00 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011843/,TRUE,TRUE,TRUE,TRUE
605,ドトールコーヒーショップ さくら店,栃木県,さくら市,櫻野５０５,氏家駅徒歩17分以上,028-682-7004,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011845/,TRUE,FALSE,TRUE,TRUE
606,ドトールコーヒーショップ 早稲田店,東京都,新宿区,馬場下町１４-１,早稲田駅徒歩3分以上,03-3205-2770,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011846/,TRUE,TRUE,TRUE,TRUE
607,ドトールコーヒーショップ 御徒町昭和通り店,東京都,台東区,上野６‐６‐１,仲御徒町駅徒歩2分以上,03-5807-2644,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011848/,FALSE,FALSE,TRUE,TRUE
608,ドトールコーヒーショップ 札幌狸小路店,北海道,札幌市,中央区南三条西３-１７-９,すすきの駅徒歩2分以上,011-223-5180,"平日:07:30 - 22:00備考:ラストオーダーは22時00分。金曜日のみ、ラストオーダーは22時30分、閉店は23時00分。
土曜日:07:30 - 23:00備考:ラストオーダーは22時30分。
日祝:07:30 - 22:00備考:ラストオーダーは22時00分。",http://sasp.mapion.co.jp/b/doutor/info/01011849/,TRUE,TRUE,TRUE,TRUE
609,ドトールコーヒーショップ 町屋駅前店,東京都,荒川区,荒川７-５０-９センター町屋１Ｆ,町屋駅前駅徒歩3分以内,03-3892-2420,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011850/,TRUE,TRUE,TRUE,TRUE
610,ドトールコーヒーショップ 有楽町日比谷口店,東京都,千代田区,有楽町１-３-７,日比谷駅徒歩2分以上,03-3504-1821,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011851/,TRUE,FALSE,TRUE,TRUE
611,ドトールコーヒーショップ 神保町駅前店,東京都,千代田区,神田神保町１-１０-１,神保町駅徒歩3分以内,03-3233-8491,"平日:06:45 - 22:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011852/,TRUE,TRUE,TRUE,TRUE
612,ドトールコーヒーショップ 水戸済生会総合病院店,茨城県,水戸市,双葉台３-３-１０水戸済生会総合病院構内,赤塚駅徒歩37分以上,029-252-3001,"平日:07:30 - 19:00
土曜日:10:00 - 17:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011854/,TRUE,FALSE,FALSE,TRUE
613,ドトールコーヒーショップ エムズエクスポ盛岡店,岩手県,盛岡市,みたけ３-３６-１,厨川駅徒歩15分以上,019-646-5585,"平日:09:00 - 21:30
土曜日:09:00 - 21:30
日祝:09:00 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01011855/,TRUE,TRUE,TRUE,TRUE
614,ドトールコーヒーショップ 祖師ヶ谷大蔵駅店,東京都,世田谷区,祖師谷１‐７‐１,祖師ヶ谷大蔵駅徒歩3分以内,03-5727-1311,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011862/,FALSE,TRUE,TRUE,TRUE
615,ドトールコーヒーショップ 国立がん研究センター東病院店,千葉県,柏市,柏の葉６-５-１,初石駅徒歩38分以上,047-131-1100,"平日:07:30 - 19:00
土曜日:11:00 - 19:00
日祝:11:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011863/,FALSE,FALSE,FALSE,TRUE
616,ドトールコーヒーショップ マーレ武蔵浦和店,埼玉県,さいたま市,南区白幡５-１９-１９,武蔵浦和駅徒歩2分以上,048-845-9233,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011868/,FALSE,FALSE,TRUE,TRUE
617,ドトールコーヒーショップ ジョイフル本田幸手店,埼玉県,幸手市,上高野１２５８-１,杉戸高野台駅徒歩15分以上,0480-40-4050,"平日:09:00 - 19:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011871/,TRUE,FALSE,FALSE,TRUE
618,ドトールコーヒーショップ ルミネ池袋店,東京都,豊島区,西池袋１-１１-１ルミネ池袋店Ｂ１Ｆ,池袋駅徒歩2分以上,03-3984-9060,"平日:06:30 - 22:30
土曜日:07:00 - 22:30
日祝:07:30 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/01011874/,TRUE,TRUE,TRUE,TRUE
619,ドトールコーヒーショップ 東日本橋店,東京都,中央区,東日本橋２-１-６,東日本橋駅徒歩3分以内,03-3863-5011,"平日:07:00 - 21:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011875/,TRUE,TRUE,TRUE,TRUE
620,ドトールコーヒーショップ リヴィン オズ大泉店,東京都,練馬区,東大泉２-１０-１１,大泉学園駅徒歩12分以上,03-3978-7505,"平日:08:30 - 21:00
土曜日:08:30 - 21:00
日祝:08:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011876/,TRUE,TRUE,TRUE,TRUE
621,ドトールコーヒーショップ 横浜北幸店,神奈川県,横浜市,西区北幸２-５-１７,横浜駅徒歩6分以上,045-316-0035,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011877/,TRUE,FALSE,TRUE,TRUE
